respondent_id,persona,lead_label,q1_role,q2_org_type,q3_fleet_size,q4_experience_years,q5_location,q6_maintenance_strategy,q7_aog_per_month,q8_annual_mro_spend,annual_spend_usd,q9_engines_apu,q9_landing_gear,q9_avionics,q9_hydraulics,q9_airframe_fuselage,q9_cabin_environmental,q9_fuel_systems,q9_electrical,q10_iot_sensors,q10_acars_qar_analysis,q10_ai_ml_analytics,q10_digital_twin,q10_cloud_mro_software,q10_erp_sap,q10_none,q11_digital_maturity,q12_main_barrier,q13_real-time_alerts,q13_rul_prediction,q13_digital_twin,q13_auto_work_orders,q13_parts_inventory_forecasting,q13_fleet_health_ranking,q13_compliance_reporting,q13_api_erp_integration,q14_deployment_pref,q15_budget_per_aircraft,budget_per_aircraft_usd,q16_pricing_model,q17_decision_maker,q18_procurement_cycle,q19_engine_health_kit,q19_structural_health_kit,q19_avionics_module,q19_ai_analytics_dashboard,q19_digital_twin,q19_compliance_reporting,q19_parts_inventory_optimizer,q19_training_&_onboarding,q20_reduce_aog,q20_extend_component_life,q20_lower_mro_cost,q20_improve_dispatch,q20_regulatory_compliance,q20_parts_inventory_control,q20_reduce_oem_dependency,q21_current_tool_satisfaction,q22_switching_likelihood,q23_aircraft_type,q24_survey_source,q26_attitude_early_adopter,q26_attitude_wait_for_peers,q26_attitude_cost_over_safety,q26_attitude_leadership_champ,q26_attitude_switch_for_ai,q27_airbus_skywise,q27_boeing_analytx,q27_ge_aviation_digital,q27_rr_intelligentengine,q27_lufthansa_aviatar,q27_amos_ramco,q27_none,q27_not_aware,q28_vendor_satisfaction,q29_data_comfort,q30_uae_gcc_data_residency,q30_data_repatriation_on_exit,q30_no_ai_training_on_our_data,q30_iso27001_soc2,q30_gcaa_easa_compliance,q30_end-to-end_encryption,q30_on-prem_option,q30_none_-_trust_saas,q31_min_roi,q32_approval_metric
UAE-1429,Risk_Averse_Traditional,Warm,IT/Digital Lead,Charter/private aviation,1-10,20+ years,Dubai,Predictive (some AI),3-5,$500K-$2M,1020457,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,2,Lack data expertise,0,0,0,1,0,0,0,0,Full cloud (SaaS),$8K-$20K,18009,Per-aircraft/year,IT/Digital lead,6-12 months,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,5,6,Boeing narrow (B737),Email invite,1,5,3,3,1,1,0,0,0,1,0,0,0,Dissatisfied - hard to integrate,2,1,1,0,1,0,1,0,0,5x+,AOG reduction %
UAE-1430,Risk_Averse_Traditional,Warm,Director/VP Operations,Defence/government,11-30,20+ years,Dubai,Scheduled/calendar,10+,$500K-$2M,1392177,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,5,Lack data expertise,1,1,0,1,0,0,0,0,Hybrid,$8K-$20K,15505,Pay-per-insight,C-Suite,3-6 months,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3,5,Airbus narrow (A320),Email invite,2,4,4,1,1,0,0,0,0,0,1,0,0,Dissatisfied - hard to integrate,2,1,1,1,1,1,1,1,0,1.5x,Cost saved per aircraft/yr
UAE-1431,Risk_Averse_Traditional,Exploring,Procurement/Finance,Commercial airline (full-service),11-30,20+ years,Dubai,Reactive,3-5,$2M-$10M,3440450,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,High upfront cost,1,0,1,0,1,0,0,0,Hybrid,$1K-$3K,2225,Fixed monthly SaaS,Joint committee,6-12 months,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,6,6,Regional/turboprop,LinkedIn/social media,3,5,3,2,1,0,0,0,0,0,1,0,0,Very satisfied,1,0,0,1,1,0,1,0,1,5x+,Cost saved per aircraft/yr
UAE-1432,Risk_Averse_Traditional,Exploring,Director/VP Operations,Commercial airline (full-service),31-80,11-20 years,Dubai,Scheduled/calendar,10+,$500K-$2M,1268876,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,2,Legacy integration,0,0,1,1,0,0,1,0,On-premise,$8K-$20K,14729,Per-aircraft/year,C-Suite,6-12 months,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,5,5,Boeing narrow (B737),Industry event,3,5,4,2,3,0,1,0,0,0,0,0,0,Dissatisfied - poor accuracy,3,1,1,1,0,1,0,0,0,3x in 12 months,Component lifespan extension
UAE-1433,Risk_Averse_Traditional,Exploring,Director/VP Operations,Commercial airline (full-service),11-30,11-20 years,Dubai,Condition-based,3-5,$2M-$10M,6460399,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,2,Lack data expertise,1,0,1,1,0,0,0,0,Hybrid,$1K-$3K,1956,Outcome-based,Procurement/Finance,1-3 months,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,4,Airbus narrow (A320),Email invite,2,4,4,3,2,0,0,0,0,1,1,0,1,Dissatisfied - poor support,5,1,1,0,1,1,1,0,0,Strategic value,Cost saved per aircraft/yr
UAE-1434,Risk_Averse_Traditional,Not Interested,MRO Engineer/Technician,Commercial airline (full-service),11-30,2-5 years,Dubai,Reactive,1-2,<$500K,236666,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,3,Legacy integration,1,1,0,0,0,1,0,0,Full cloud (SaaS),<$1K,539,Per-aircraft/year,Procurement/Finance,3-6 months,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,7,1,Airbus narrow (A320),Aviation publication,2,4,2,2,1,0,0,0,0,0,1,0,0,No platform,4,1,0,1,1,1,0,1,0,1.5x,AOG reduction %
UAE-1435,Risk_Averse_Traditional,Hot,Director/VP Operations,Low-cost carrier,1-10,20+ years,Dubai,Scheduled/calendar,1-2,<$500K,298985,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,2,High upfront cost,0,0,0,0,0,1,1,0,Hybrid,$1K-$3K,2616,Pay-per-insight,IT/Digital lead,3-6 months,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,3,7,Airbus narrow (A320),Industry event,2,4,3,2,1,0,0,0,0,0,0,0,1,Dissatisfied - poor accuracy,4,1,1,1,1,1,0,1,0,3x in 12 months,AOG reduction %
UAE-1436,Risk_Averse_Traditional,Not Interested,Director/VP Operations,Low-cost carrier,31-80,6-10 years,Dubai,Condition-based,6-10,$10M-$50M,28711643,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,Legacy integration,0,0,1,0,0,0,1,1,Hybrid,$8K-$20K,15388,Outcome-based,Procurement/Finance,6-12 months,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,6,1,Boeing narrow (B737),Email invite,3,4,2,2,2,0,1,0,0,0,0,0,0,Dissatisfied - hard to integrate,3,1,0,0,0,1,1,1,1,3x in 12 months,Cost saved per aircraft/yr
UAE-1437,Risk_Averse_Traditional,Not Interested,Director/VP Operations,Charter/private aviation,11-30,6-10 years,Outside GCC,Condition-based,3-5,$500K-$2M,1191031,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,8,Legacy integration,0,1,0,0,0,1,1,0,Hybrid,$3K-$8K,4754,Per-aircraft/year,C-Suite,6-12 months,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,10,1,Airbus narrow (A320),Industry event,2,5,3,1,3,0,0,0,0,0,0,1,0,No platform,2,0,0,1,0,0,0,0,0,Strategic value,Cost saved per aircraft/yr
UAE-1438,Risk_Averse_Traditional,Exploring,MRO Engineer/Technician,Defence/government,81-200,2-5 years,Other GCC,Condition-based,6-10,>$50M,68175030,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,2,No barriers,0,0,0,0,0,0,1,0,Hybrid,>$20K,28175,Fixed monthly SaaS,Procurement/Finance,>12 months,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,3,6,Regional/turboprop,Aviation publication,1,4,3,2,3,1,0,1,0,0,0,0,0,Dissatisfied - poor support,1,1,0,0,0,1,0,0,0,2x,Cost saved per aircraft/yr
UAE-1439,Risk_Averse_Traditional,Warm,C-Suite,Independent MRO,1-10,11-20 years,Dubai,Scheduled/calendar,1-2,$500K-$2M,1404866,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,5,High upfront cost,1,1,0,0,0,0,1,0,Full cloud (SaaS),$3K-$8K,5364,Per-aircraft/year,Procurement/Finance,>12 months,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,6,7,Boeing narrow (B737),LinkedIn/social media,1,5,2,1,2,0,0,0,0,1,0,0,0,Satisfied but expensive,6,1,0,0,1,1,1,1,0,1.5x,Cost saved per aircraft/yr
UAE-1440,Risk_Averse_Traditional,Exploring,C-Suite,Defence/government,11-30,20+ years,Dubai,Condition-based,6-10,$500K-$2M,1192201,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,Lack data expertise,1,1,0,0,0,0,0,0,Hybrid,>$20K,35217,Fixed monthly SaaS,Head of Maintenance/CAMO,>12 months,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,6,2,Boeing narrow (B737),LinkedIn/social media,2,5,3,3,3,0,0,0,0,0,0,1,0,Very satisfied,2,1,1,1,0,1,1,0,0,3x in 12 months,Dispatch reliability %
UAE-1441,Risk_Averse_Traditional,Warm,MRO Engineer/Technician,Low-cost carrier,31-80,11-20 years,Dubai,Condition-based,1-2,<$500K,251915,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,3,Lack data expertise,0,0,0,0,1,0,0,1,Full cloud (SaaS),$3K-$8K,4838,Hardware lease + software,Procurement/Finance,>12 months,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,10,7,Boeing narrow (B737),Aviation publication,2,4,4,3,3,0,1,0,0,0,0,0,0,Dissatisfied - hard to integrate,6,1,0,0,0,0,0,1,1,5x+,Component lifespan extension
UAE-1442,Risk_Averse_Traditional,Not Interested,Fleet/Maintenance Manager,Low-cost carrier,31-80,11-20 years,Abu Dhabi,Scheduled/calendar,1-2,$2M-$10M,4668819,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,High upfront cost,0,1,1,1,0,0,0,0,Full cloud (SaaS),$3K-$8K,4506,Hardware lease + software,Joint committee,>12 months,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,6,2,Airbus wide (A330/A350/A380),Email invite,1,5,5,2,3,0,0,0,1,0,1,1,0,Satisfied but expensive,5,0,0,1,1,1,1,0,0,2x,AOG reduction %
UAE-1443,Risk_Averse_Traditional,Not Interested,MRO Engineer/Technician,Commercial airline (full-service),1-10,2-5 years,Dubai,Reactive,6-10,<$500K,233098,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,Cybersecurity,1,0,1,0,0,0,0,0,Hybrid,$8K-$20K,13450,Per-aircraft/year,C-Suite,>12 months,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,7,2,Airbus wide (A330/A350/A380),Industry event,2,5,4,1,2,0,0,0,0,0,0,1,0,Dissatisfied - poor support,2,0,0,0,0,0,1,1,0,3x in 12 months,Unscheduled maintenance reduction
UAE-1444,Risk_Averse_Traditional,Exploring,MRO Engineer/Technician,Independent MRO,31-80,<2 years,Dubai,Predictive (some AI),1-2,$500K-$2M,1287496,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,High upfront cost,1,0,0,0,0,1,1,0,Hybrid,$1K-$3K,1559,Per-aircraft/year,C-Suite,6-12 months,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,6,4,Airbus narrow (A320),Word of mouth,1,5,3,2,2,0,1,0,0,0,0,0,0,Very satisfied,5,0,1,0,0,1,0,1,0,3x in 12 months,Component lifespan extension
UAE-1445,Risk_Averse_Traditional,Not Interested,Procurement/Finance,Independent MRO,11-30,11-20 years,Dubai,Reactive,6-10,$500K-$2M,1157666,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,High upfront cost,0,1,0,1,0,0,1,0,Hybrid,$8K-$20K,18978,Hardware lease + software,C-Suite,3-6 months,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,7,3,Regional/turboprop,Email invite,3,5,3,2,1,0,0,0,0,1,0,0,0,Dissatisfied - hard to integrate,2,1,1,0,1,1,1,1,0,1.5x,Component lifespan extension
UAE-1446,Risk_Averse_Traditional,Warm,Fleet/Maintenance Manager,Commercial airline (full-service),1-10,6-10 years,Sharjah/Northern Emirates,Full predictive + digital twin,6-10,<$500K,227324,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,6,No barriers,1,0,0,0,1,1,0,0,Full cloud (SaaS),$8K-$20K,11952,Hardware lease + software,C-Suite,6-12 months,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,3,5,Regional/turboprop,Word of mouth,2,5,4,2,1,0,0,0,0,0,1,0,0,Dissatisfied - poor accuracy,2,0,1,1,1,0,0,0,0,Strategic value,Dispatch reliability %
UAE-1447,Risk_Averse_Traditional,Exploring,Fleet/Maintenance Manager,Aircraft leasing,31-80,11-20 years,Dubai,Scheduled/calendar,6-10,$2M-$10M,7228795,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,Lack data expertise,1,1,0,0,0,1,0,0,Hybrid,>$20K,33985,Per-aircraft/year,Head of Maintenance/CAMO,6-12 months,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,6,3,Airbus wide (A330/A350/A380),Email invite,2,4,3,2,2,1,0,0,0,0,0,1,0,Dissatisfied - poor accuracy,1,1,1,1,0,1,0,1,0,3x in 12 months,Cost saved per aircraft/yr
UAE-1448,Risk_Averse_Traditional,Not Interested,Director/VP Operations,Commercial airline (full-service),1-10,20+ years,Sharjah/Northern Emirates,Reactive,3-5,$500K-$2M,1246743,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,Lack data expertise,1,0,1,0,0,0,0,0,Full cloud (SaaS),>$20K,41737,Per-aircraft/year,Head of Maintenance/CAMO,3-6 months,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,8,1,Boeing narrow (B737),LinkedIn/social media,3,5,4,2,1,0,0,0,0,0,1,0,0,Satisfied but expensive,3,1,1,1,0,0,1,1,0,5x+,Dispatch reliability %
UAE-1449,Risk_Averse_Traditional,Not Interested,MRO Engineer/Technician,Commercial airline (full-service),31-80,20+ years,Other GCC,Condition-based,3-5,$10M-$50M,29323432,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,Lack data expertise,1,0,0,1,0,0,0,0,No preference,$8K-$20K,11037,Hardware lease + software,Procurement/Finance,6-12 months,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,7,1,Regional/turboprop,Email invite,2,5,4,1,2,1,0,0,0,0,0,0,0,Dissatisfied - poor accuracy,2,1,1,1,0,1,1,1,0,3x in 12 months,AOG reduction %
UAE-1450,Risk_Averse_Traditional,Not Interested,Director/VP Operations,Independent MRO,81-200,20+ years,Abu Dhabi,Scheduled/calendar,10+,$10M-$50M,24508136,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,Lack data expertise,1,0,0,0,1,0,0,1,On-premise,$8K-$20K,16693,Per-aircraft/year,Head of Maintenance/CAMO,3-6 months,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,7,4,Boeing narrow (B737),Word of mouth,2,4,4,2,1,0,0,0,0,0,0,0,1,Satisfied but expensive,6,0,0,1,1,0,1,0,0,3x in 12 months,Component lifespan extension
UAE-1451,Risk_Averse_Traditional,Not Interested,Fleet/Maintenance Manager,Independent MRO,31-80,6-10 years,Sharjah/Northern Emirates,Reactive,1-2,$2M-$10M,6233530,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,High upfront cost,0,0,0,1,1,1,0,0,On-premise,$1K-$3K,1692,Fixed monthly SaaS,C-Suite,3-6 months,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,9,2,Airbus narrow (A320),Email invite,2,4,4,3,2,0,0,0,0,0,0,1,0,No platform,1,1,0,0,1,0,0,1,0,1.5x,Cost saved per aircraft/yr
UAE-1452,Risk_Averse_Traditional,Exploring,Fleet/Maintenance Manager,Charter/private aviation,11-30,11-20 years,Dubai,Predictive (some AI),10+,$500K-$2M,1359007,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,High upfront cost,0,0,0,1,0,0,1,1,On-premise,$3K-$8K,5650,Pay-per-insight,Procurement/Finance,>12 months,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,5,6,Airbus narrow (A320),Word of mouth,2,5,3,3,3,0,0,1,0,0,1,0,1,Dissatisfied - poor accuracy,1,1,0,1,1,1,1,0,0,2x,AOG reduction %
UAE-1453,Risk_Averse_Traditional,Exploring,Fleet/Maintenance Manager,Commercial airline (full-service),1-10,2-5 years,Outside GCC,Condition-based,3-5,<$500K,260951,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,5,High upfront cost,0,0,1,1,0,0,0,1,On-premise,$3K-$8K,5565,Pay-per-insight,Joint committee,1-3 months,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,6,5,Boeing narrow (B737),Email invite,2,3,4,1,2,0,0,0,0,0,0,0,1,Very satisfied,5,0,1,1,1,1,1,0,0,1.5x,Unscheduled maintenance reduction
UAE-1454,Risk_Averse_Traditional,Not Interested,Director/VP Operations,Low-cost carrier,31-80,11-20 years,Sharjah/Northern Emirates,Condition-based,1-2,$10M-$50M,28395559,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,No barriers,1,0,0,0,1,0,0,1,On-premise,$8K-$20K,16215,Per-aircraft/year,Head of Maintenance/CAMO,6-12 months,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,6,1,Airbus narrow (A320),Industry event,2,4,2,2,2,0,1,0,0,0,1,0,0,Satisfied but expensive,2,1,0,1,1,1,0,1,0,2x,AOG reduction %
UAE-1455,Risk_Averse_Traditional,Not Interested,Fleet/Maintenance Manager,Charter/private aviation,11-30,2-5 years,Abu Dhabi,Reactive,3-5,$500K-$2M,1195375,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,2,High upfront cost,1,0,0,0,1,1,0,0,Hybrid,$1K-$3K,2428,Pay-per-insight,Joint committee,<1 month,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,7,2,Airbus wide (A330/A350/A380),LinkedIn/social media,2,5,3,1,2,0,0,0,0,0,1,0,0,No platform,4,1,1,0,1,1,0,1,0,Strategic value,AOG reduction %
UAE-1456,Risk_Averse_Traditional,Warm,IT/Digital Lead,Independent MRO,1-10,20+ years,Sharjah/Northern Emirates,Scheduled/calendar,3-5,$500K-$2M,1590962,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,3,Regulatory concerns,1,0,0,0,1,0,1,0,Hybrid,$8K-$20K,16028,Pay-per-insight,Joint committee,1-3 months,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,4,6,Regional/turboprop,Email invite,3,5,2,2,3,0,0,0,0,0,0,1,0,No platform,3,1,0,1,1,0,1,1,0,Strategic value,AOG reduction %
UAE-1457,Risk_Averse_Traditional,Not Interested,MRO Engineer/Technician,Low-cost carrier,11-30,6-10 years,Sharjah/Northern Emirates,Scheduled/calendar,10+,$2M-$10M,4966043,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,High upfront cost,1,0,0,0,1,1,0,0,On-premise,$3K-$8K,6196,Per-aircraft/year,Procurement/Finance,1-3 months,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,9,2,Regional/turboprop,Email invite,4,5,3,1,1,0,1,1,0,0,0,0,0,Dissatisfied - poor support,4,0,0,1,0,0,1,0,0,Strategic value,AOG reduction %
UAE-1458,Risk_Averse_Traditional,Not Interested,Director/VP Operations,Independent MRO,1-10,6-10 years,Sharjah/Northern Emirates,Reactive,3-5,<$500K,231670,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,Legacy integration,1,1,0,1,0,0,0,0,On-premise,$3K-$8K,6951,Per-aircraft/year,Head of Maintenance/CAMO,3-6 months,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,8,1,Boeing narrow (B737),LinkedIn/social media,2,2,2,2,2,1,0,0,0,0,0,0,0,Satisfied but expensive,3,1,0,0,0,0,0,1,0,3x in 12 months,Unscheduled maintenance reduction
UAE-1459,Risk_Averse_Traditional,Not Interested,MRO Engineer/Technician,Aircraft leasing,11-30,11-20 years,Sharjah/Northern Emirates,Scheduled/calendar,6-10,$2M-$10M,5367450,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,High upfront cost,1,0,1,1,0,0,0,0,On-premise,$1K-$3K,2068,Outcome-based,IT/Digital lead,6-12 months,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,9,1,Boeing narrow (B737),LinkedIn/social media,2,5,4,1,1,0,0,0,0,0,0,0,1,Dissatisfied - poor support,4,1,1,1,0,0,1,1,0,5x+,Dispatch reliability %
UAE-1460,Risk_Averse_Traditional,Hot,Procurement/Finance,Low-cost carrier,31-80,11-20 years,Dubai,Scheduled/calendar,3-5,$2M-$10M,4633845,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,5,Regulatory concerns,1,0,0,0,0,0,1,0,Hybrid,$3K-$8K,5345,Pay-per-insight,Head of Maintenance/CAMO,>12 months,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,7,Airbus wide (A330/A350/A380),LinkedIn/social media,2,4,3,3,2,1,0,0,0,0,0,0,0,Dissatisfied - poor support,2,1,1,1,1,0,0,1,0,2x,Dispatch reliability %
UAE-1461,Risk_Averse_Traditional,Not Interested,MRO Engineer/Technician,Low-cost carrier,1-10,20+ years,Dubai,Reactive,1-2,$500K-$2M,1193940,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,3,Regulatory concerns,1,0,0,0,1,0,1,0,Hybrid,<$1K,651,Hardware lease + software,Procurement/Finance,3-6 months,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,4,3,Boeing narrow (B737),Email invite,2,5,3,1,2,0,0,0,0,0,0,0,1,Satisfied but expensive,2,1,1,1,1,0,1,1,0,2x,Dispatch reliability %
UAE-1462,Risk_Averse_Traditional,Exploring,MRO Engineer/Technician,Low-cost carrier,11-30,6-10 years,Dubai,Reactive,3-5,$500K-$2M,989695,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,Lack data expertise,0,0,1,1,1,0,0,0,Hybrid,$1K-$3K,2216,Hardware lease + software,IT/Digital lead,3-6 months,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,5,Boeing narrow (B737),LinkedIn/social media,2,4,3,2,2,0,0,0,0,0,1,1,1,Satisfied but expensive,2,0,0,1,1,1,1,1,0,5x+,Cost saved per aircraft/yr
UAE-1463,Risk_Averse_Traditional,Exploring,Fleet/Maintenance Manager,Low-cost carrier,31-80,6-10 years,Abu Dhabi,Predictive (some AI),6-10,$10M-$50M,31757179,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,3,Lack data expertise,0,0,0,0,0,0,1,1,Hybrid,$3K-$8K,4691,Hardware lease + software,Joint committee,3-6 months,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,8,4,Boeing wide (B777/B787),LinkedIn/social media,2,3,2,2,3,0,1,0,0,0,0,0,0,Dissatisfied - hard to integrate,2,0,1,1,1,1,0,1,0,Strategic value,Unscheduled maintenance reduction
UAE-1464,Risk_Averse_Traditional,Exploring,MRO Engineer/Technician,Charter/private aviation,11-30,20+ years,Abu Dhabi,Scheduled/calendar,3-5,$2M-$10M,7503084,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2,High upfront cost,1,0,0,0,1,1,0,0,Full cloud (SaaS),$3K-$8K,4600,Per-aircraft/year,Head of Maintenance/CAMO,6-12 months,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,6,7,Boeing narrow (B737),Industry event,1,5,3,2,3,1,0,0,0,0,0,0,0,No platform,2,1,1,0,1,1,0,0,0,3x in 12 months,AOG reduction %
UAE-1465,Risk_Averse_Traditional,Exploring,Director/VP Operations,Independent MRO,11-30,20+ years,Dubai,Scheduled/calendar,10+,$10M-$50M,35035105,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4,Legacy integration,1,0,0,0,1,0,0,1,On-premise,$3K-$8K,5565,Fixed monthly SaaS,Joint committee,3-6 months,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,7,3,Boeing wide (B777/B787),Word of mouth,2,4,4,3,2,0,1,0,0,0,1,0,0,Dissatisfied - poor accuracy,5,1,1,0,1,0,1,1,0,3x in 12 months,Cost saved per aircraft/yr
UAE-1466,Risk_Averse_Traditional,Warm,Fleet/Maintenance Manager,Commercial airline (full-service),1-10,2-5 years,Abu Dhabi,Predictive (some AI),1-2,<$500K,307376,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,5,Lack data expertise,0,0,0,0,1,0,1,0,On-premise,$1K-$3K,1814,Per-aircraft/year,Joint committee,1-3 months,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,4,5,Airbus narrow (A320),Email invite,2,4,4,1,3,0,0,1,0,0,0,1,0,Dissatisfied - poor accuracy,3,1,1,1,1,0,1,0,0,ROI not primary,Cost saved per aircraft/yr
UAE-1467,Risk_Averse_Traditional,Not Interested,Director/VP Operations,Charter/private aviation,1-10,2-5 years,Sharjah/Northern Emirates,Reactive,1-2,<$500K,300011,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,3,Lack data expertise,1,0,0,1,0,0,1,0,Full cloud (SaaS),$3K-$8K,6920,Fixed monthly SaaS,C-Suite,1-3 months,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,10,2,Airbus narrow (A320),LinkedIn/social media,1,4,2,1,2,0,0,0,0,0,1,0,0,Satisfied but expensive,2,1,1,0,1,1,1,0,0,5x+,AOG reduction %
UAE-1468,Risk_Averse_Traditional,Exploring,MRO Engineer/Technician,Defence/government,31-80,20+ years,Dubai,Condition-based,1-2,$500K-$2M,1216224,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,High upfront cost,1,1,1,0,0,0,0,0,Hybrid,$1K-$3K,1890,Outcome-based,IT/Digital lead,6-12 months,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,4,4,Boeing narrow (B737),LinkedIn/social media,1,4,4,2,3,0,0,0,0,0,1,1,0,Dissatisfied - hard to integrate,5,1,1,1,0,0,0,0,0,5x+,Cost saved per aircraft/yr
UAE-1469,Risk_Averse_Traditional,Not Interested,MRO Engineer/Technician,Aircraft leasing,11-30,20+ years,Dubai,Predictive (some AI),3-5,$500K-$2M,1141380,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,Lack data expertise,0,0,0,0,0,1,0,1,On-premise,$3K-$8K,5447,Per-aircraft/year,Head of Maintenance/CAMO,>12 months,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,9,1,Boeing wide (B777/B787),LinkedIn/social media,2,5,3,2,2,0,0,0,0,0,0,0,1,Satisfied but expensive,3,1,1,1,0,1,1,0,0,3x in 12 months,Dispatch reliability %
UAE-1470,Risk_Averse_Traditional,Not Interested,MRO Engineer/Technician,Low-cost carrier,1-10,11-20 years,Other GCC,Predictive (some AI),3-5,<$500K,224272,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,High upfront cost,0,0,0,0,0,0,0,1,No preference,$8K-$20K,13822,Per-aircraft/year,Head of Maintenance/CAMO,3-6 months,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,5,2,Boeing narrow (B737),LinkedIn/social media,1,3,3,1,3,0,0,0,1,0,1,0,0,Dissatisfied - poor support,2,1,1,0,1,0,0,0,0,3x in 12 months,AOG reduction %
